f_n_words,f_oov,f_rare,f_mlogf,f_rep,f_mwlen,f_short,id,scenario,true_delta,conf_proxy,est_wer,wer
5.0,0.0,0.0,4.621968003281533,0.0,4.6,0.0,14794,qa,0.0,0.6572075680947295,0.17507868601637538,0.0
6.0,0.3333333333333333,0.3333333333333333,2.7350369722845085,0.0,4.166666666666667,0.0,14817,general,0.0,0.01711768487202958,0.5000392739832149,0.6
3.0,0.0,0.0,4.372141928245858,0.0,4.666666666666667,0.0,14820,qa,0.0,0.006590165154709227,0.18158692278362434,0.0
6.0,0.0,0.0,6.094583893313682,0.0,4.0,0.0,14822,qa,0.0,0.013682089434304934,0.07258621990023839,1.25
34.0,0.14705882352941177,0.2647058823529412,4.484663659058695,0.0,3.8529411764705883,0.0,14838,qa,0.0,0.07838589922620243,0.2667930030861846,0.09090909090909091
10.0,0.1,0.1,5.379450938089716,0.0,4.8,0.0,14857,qa,-1.0,0.054506859288090515,0.13488231917485344,0.0
9.0,0.0,0.1111111111111111,4.8649731771683555,0.0,4.666666666666667,0.0,14859,qa,0.0,0.0024589183797627534,0.14342070401620877,0.2
6.0,0.16666666666666666,0.3333333333333333,3.6452922662944967,0.0,4.833333333333333,0.0,14874,qa,0.0,0.2977520722678264,0.20860380208815538,0.0
8.0,0.125,0.25,5.020039013230777,0.0,4.75,0.0,14877,qa,1.0,0.2642916362270423,0.1825253505744963,0.0
3.0,0.0,0.3333333333333333,3.5345367822774993,0.0,4.0,0.0,14879,qa,0.0,0.02697798744022406,0.2983032075076734,0.5
12.0,0.16666666666666666,0.25,4.304607587248998,0.0,3.6666666666666665,0.0,14884,qa,0.0,0.335631999623621,0.2015599163749677,0.0
6.0,0.0,0.0,5.51862308961491,0.0,4.833333333333333,0.0,14889,qa,0.0,0.010733421152890887,0.09549332348538084,0.0
8.0,0.125,0.25,4.304655460469715,0.0,4.125,0.0,14891,qa,0.0,0.0337188149280061,0.2181427453799387,0.125
6.0,0.3333333333333333,0.3333333333333333,3.0024025793002536,0.0,5.0,0.0,14904,qa,0.0,0.023494892973853765,0.3291761401825785,0.0
5.0,0.0,0.2,3.3228796813075916,0.0,5.6,0.0,14912,qa,0.0,0.008016789094424048,0.18294928187816706,0.0
6.0,0.16666666666666666,0.3333333333333333,2.984877074098147,0.0,5.166666666666667,0.0,14917,qa,-1.0,0.2533431706510333,0.24407074096400652,0.16666666666666666
3.0,0.0,0.0,4.160320662946483,0.0,4.0,0.0,14919,qa,0.0,0.4867903987347445,0.2830535930246331,0.5714285714285714
10.0,0.0,0.0,5.06704604998834,0.0,3.5,0.0,14925,qa,0.0,0.02674721425168236,0.15570651857399018,0.0
13.0,0.0,0.0,4.989008453761485,0.0,3.3846153846153846,0.0,14926,qa,0.0,0.04297951000242606,0.20498683449092686,0.3
11.0,0.0,0.09090909090909091,5.227218779357219,0.0,4.0,0.0,14928,qa,0.0,0.3074737759292272,0.10903539933698458,0.0
3.0,0.0,0.6666666666666666,2.7089379069087047,0.0,7.0,0.0,14933,qa,0.0,0.014880150774960743,0.21745501636903827,0.5714285714285714
10.0,0.1,0.1,4.423550217602725,0.0,4.5,0.0,14939,qa,0.0,0.03354594896942842,0.18551123215285176,0.4444444444444444
2.0,0.0,0.0,4.771115349546142,0.0,3.0,0.0,14958,general,0.0,0.04247395675093557,0.2294603717003682,0.0
3.0,0.3333333333333333,0.3333333333333333,2.952552483102329,0.0,5.666666666666667,0.0,14963,general,-2.0,0.48304171900178916,0.2473820199897945,0.5
6.0,0.0,0.3333333333333333,4.503120516790616,0.0,3.3333333333333335,0.0,14967,general,0.0,0.12244034946723015,0.2705946192991816,0.0
12.0,0.08333333333333333,0.16666666666666666,4.219510188454541,0.0,5.083333333333333,0.0,14973,qa,0.0,0.0030138175329822436,0.15298491325991373,0.2
3.0,0.3333333333333333,0.3333333333333333,1.7576665195212489,0.0,6.0,0.0,14981,qa,1.0,0.16650692275446077,0.31714576722287485,0.3333333333333333
7.0,0.2857142857142857,0.2857142857142857,3.8335931076920624,0.0,5.285714285714286,0.0,14994,qa,-1.0,0.2782690497009115,0.23621628376134382,0.16666666666666666
4.0,0.25,0.25,4.000508183761838,0.0,4.25,0.0,14995,qa,0.0,0.22456159163667366,0.2885567370931516,0.25
9.0,0.0,0.1111111111111111,4.480106704096575,0.0,4.555555555555555,0.0,15010,qa,0.0,0.001933522017869227,0.17527589951403477,0.0
7.0,0.14285714285714285,0.2857142857142857,4.8585123847378435,0.0,3.857142857142857,0.0,15020,qa,2.0,0.6060142654915668,0.24783608562278425,0.8
7.0,0.0,0.14285714285714285,5.110056326416562,0.0,3.7142857142857144,0.0,15032,qa,0.0,0.0632679222601975,0.15868115659068302,0.0
7.0,0.14285714285714285,0.42857142857142855,3.7275712983759246,0.0,5.0,0.0,15039,qa,0.0,0.1341251461067976,0.3719823929023789,0.2857142857142857
8.0,0.0,0.25,3.8596995724568592,0.0,4.0,0.0,15055,qa,-1.0,0.008379607240256659,0.18915826360861387,0.2857142857142857
6.0,0.16666666666666666,0.5,2.585089806372093,0.0,5.333333333333333,0.0,15056,qa,0.0,0.03988193537223572,0.3616148834886744,0.2857142857142857
5.0,0.0,0.4,3.9261526651037677,0.0,3.8,0.0,15062,qa,0.0,0.5967983990655067,0.2981660447214582,0.0
7.0,0.2857142857142857,0.42857142857142855,3.2653705659731513,0.0,5.142857142857143,0.0,15075,qa,0.0,0.11481759428664307,0.23081956648890387,0.14285714285714285
6.0,0.0,0.0,4.39124777907435,0.0,5.0,0.0,15092,qa,0.0,0.02221340850267617,0.16586183437975266,0.14285714285714285
10.0,0.0,0.0,4.959070034282064,0.0,4.3,0.0,15094,qa,-1.0,0.10847688643496312,0.13117003389666687,0.1
5.0,0.0,0.2,4.3407486055983195,0.0,4.8,0.0,15095,qa,0.0,0.007403628833154263,0.18432649012677255,0.0
5.0,0.0,0.2,3.8925923273413816,0.0,5.4,0.0,15109,qa,0.0,0.10213852375933863,0.17896546692981474,0.2
7.0,0.14285714285714285,0.14285714285714285,5.78679152762166,0.0,4.285714285714286,0.0,15113,general,0.0,0.006028028622430681,0.16543604166754006,0.0
9.0,0.0,0.0,5.456454800006141,0.0,3.4444444444444446,0.0,15124,qa,0.0,0.03415294017830561,0.1421918811302232,0.0
2.0,0.0,0.0,3.3865401878277677,0.0,6.5,0.0,15127,qa,0.0,0.09265700542405364,0.14514536828929586,0.0
3.0,0.3333333333333333,0.3333333333333333,1.9526443848278197,0.0,4.333333333333333,0.0,15133,qa,-1.0,0.2385679855295555,0.3333467798721961,0.8333333333333334
3.0,0.3333333333333333,0.6666666666666666,2.8848391274264853,0.0,5.666666666666667,0.0,15137,general,0.0,0.261663712608057,0.524110342908568,0.0
3.0,0.3333333333333333,0.3333333333333333,3.5745399149501877,0.0,5.333333333333333,0.0,15138,social,0.0,0.062471634634140405,0.31912544590524033,0.25
10.0,0.0,0.2,4.933340764724427,0.0,4.5,0.0,15155,social,0.0,0.018362075368669184,0.12798906327415047,0.1
5.0,0.0,0.0,5.070888656326604,0.0,4.6,0.0,15166,social,0.0,6.417795453916852e-05,0.11461992192599764,0.0
6.0,0.16666666666666666,0.16666666666666666,4.775824370255447,0.0,5.0,0.0,15177,social,0.0,0.00251181921362309,0.1576965534044674,0.0
7.0,0.0,0.14285714285714285,5.187997765732054,0.0,3.857142857142857,0.0,15181,social,0.0,0.49835480487939,0.19140817958447326,0.0
2.0,0.0,0.5,3.0742341479588235,0.0,7.0,0.0,15185,social,0.0,0.06649732721874524,0.24798452684458444,0.0
2.0,0.0,0.5,2.1097538525880535,0.0,6.5,0.0,15186,social,0.0,0.09673781027470885,1.2256986546084774,0.0
6.0,0.16666666666666666,0.16666666666666666,4.513930557713559,0.0,3.8333333333333335,0.0,15187,social,0.0,0.09061808398074434,0.2711755976959959,0.5
6.0,0.0,0.16666666666666666,5.038110141583445,0.0,3.8333333333333335,0.0,15197,social,0.0,0.030723268022551875,0.1810441768608448,0.14285714285714285
3.0,0.0,0.0,6.483867085732656,0.0,3.6666666666666665,0.0,15199,social,0.0,0.7335012813662654,0.1086009682938843,0.0
6.0,0.0,0.0,5.365485209487762,0.0,5.0,0.0,15200,social,0.0,0.13898656048264313,0.06309692409489484,0.0
2.0,0.0,0.0,4.804927237295454,0.0,5.0,0.0,15203,social,0.0,0.1803401899036663,0.16614068958810968,0.0
8.0,0.125,0.25,4.170683626756693,0.0,4.0,0.0,15205,social,0.0,0.036676003736995866,0.22337782748436508,0.5
5.0,0.0,0.2,4.1752527247753095,0.0,5.0,0.0,15208,social,0.0,0.001409490053129736,0.1797972152165633,0.0
4.0,0.0,0.0,5.770966132501101,0.0,4.25,0.0,15213,news,0.0,0.11497634924583278,0.12206763083120219,0.2
5.0,0.0,0.0,7.0401800505748415,0.0,3.6,0.0,15214,news,0.0,0.00042033816124376067,0.11737950995420847,0.0
4.0,0.0,0.0,6.228616417388467,0.0,5.0,0.0,15216,social,0.0,0.10177685045210683,0.08803751599092231,0.25
3.0,0.0,0.0,5.3450269770763095,0.0,7.333333333333333,0.0,15225,social,-3.0,0.367294350630355,0.32872368992141837,0.5
10.0,0.0,0.0,5.498138888822579,0.0,3.9,0.0,15229,social,0.0,0.015186259333395125,0.10117213825382737,0.1
8.0,0.0,0.125,4.755764670634276,0.0,3.75,0.0,15231,social,0.0,0.00829940449794997,0.18267303476921687,0.3333333333333333
9.0,0.0,0.1111111111111111,4.221096186478943,0.0,3.7777777777777777,0.0,15249,social,0.0,0.36357677145960954,0.2207124426442498,0.375
8.0,0.0,0.125,4.396638582839781,0.0,2.875,0.0,15271,social,0.0,0.0013895605267718603,0.28711203401288854,0.0
10.0,0.0,0.1,5.2361062171799,0.0,4.7,0.0,15274,social,0.0,0.09386550426098261,0.11517430768866477,0.0
5.0,0.0,0.2,4.01689591216868,0.0,3.6,0.0,15275,social,1.0,0.4778884353153542,0.357151983945875,0.5
14.0,0.0,0.07142857142857142,5.008419423853604,0.0,4.285714285714286,0.0,15276,social,0.0,0.24912856118134907,0.16705573939052742,0.07142857142857142
1.0,0.0,0.0,4.30406509320417,0.0,8.0,1.0,15280,social,0.0,0.03978416203403712,0.6119862695004424,0.0
4.0,0.0,0.0,5.357461556646648,0.0,4.25,0.0,15289,social,-1.0,0.38507616058143224,0.16308906280326985,0.0
7.0,0.0,0.0,5.561392878133165,0.0,3.0,0.0,15296,social,1.0,0.4561562614443532,0.3470768112106422,0.0
7.0,0.14285714285714285,0.14285714285714285,4.071011393060759,0.0,4.285714285714286,0.0,15298,social,0.0,0.028376747643005462,0.22469591409533618,0.5
8.0,0.125,0.125,4.744882085957844,0.0,4.75,0.0,15304,social,0.0,0.007710450863813834,0.17294257635658494,0.125
8.0,0.0,0.0,5.225679702569096,0.0,4.75,0.0,15305,calendar,0.0,0.057322113193662205,0.0999381074636685,0.0
7.0,0.0,0.0,5.942472181098485,0.0,4.428571428571429,0.0,15311,social,0.0,0.032310288730462156,0.06386995911275986,0.0
9.0,0.0,0.2222222222222222,4.993923151997759,0.0,4.444444444444445,0.0,15318,social,0.0,0.039665531463851655,0.13332057192955699,0.0
6.0,0.16666666666666666,0.16666666666666666,4.1444135794816255,0.0,4.666666666666667,0.0,15321,social,0.0,0.08479146224030687,0.21883855324657916,0.0
5.0,0.0,0.0,5.056357803989125,0.0,4.8,0.0,15326,social,0.0,0.4198393772604925,0.11461992192599764,0.0
5.0,0.0,0.0,5.300151597889537,0.0,4.4,0.0,15333,social,1.0,0.5533655040114355,0.10406977161880464,1.0
5.0,0.0,0.0,4.997697083720075,0.0,4.6,0.0,15337,social,0.0,0.0018206462180323513,0.1369498696184488,0.0
7.0,0.0,0.0,5.154202278912703,0.0,5.285714285714286,0.0,15345,social,0.0,0.039055747358750725,0.09248914671006658,0.0
7.0,0.0,0.0,4.66046055199214,0.0,4.285714285714286,0.0,15348,social,0.0,0.0180618528778399,0.2375338454877311,0.0
6.0,0.16666666666666666,0.16666666666666666,4.48053712841348,0.0,4.333333333333333,0.0,15350,social,0.0,0.6058285348861271,0.2382827430769962,0.25
8.0,0.125,0.25,3.7769951353770597,0.0,4.875,0.0,15358,social,0.0,0.06236261366452034,0.19240205411420597,0.125
11.0,0.09090909090909091,0.2727272727272727,4.1274155193621995,0.0,4.363636363636363,0.0,15359,social,1.0,0.49810279864438267,0.1836621814036644,0.09090909090909091
15.0,0.0,0.2,4.566363301206345,0.0,3.8666666666666667,0.0,15364,social,1.0,0.3924773105528103,0.21345349901857713,0.4166666666666667
10.0,0.1,0.2,4.510708984977826,0.0,4.3,0.0,15382,social,0.0,0.6072671666394998,0.19346719351918557,0.36363636363636365
4.0,0.0,0.0,5.293964022390513,0.0,5.5,0.0,15387,social,0.0,0.022011313728874993,0.11321272289528166,0.0
9.0,0.0,0.3333333333333333,3.5381878313511166,0.0,5.111111111111111,0.0,15399,social,0.0,0.022134988567088953,0.15727363944320538,0.4444444444444444
5.0,0.0,0.0,5.045083164520234,0.0,4.6,0.0,15401,social,0.0,0.07111636308901326,0.11461992192599764,0.25
4.0,0.5,0.75,1.57289228488958,0.0,5.25,0.0,15402,social,1.0,0.5600666740976312,0.4719256104693003,0.5
11.0,0.0,0.0,4.751227833829719,0.0,4.636363636363637,0.0,15409,social,0.0,1.669363925538292e-05,0.11104554915464096,0.3
6.0,0.0,0.16666666666666666,5.318983452839009,0.0,2.6666666666666665,0.0,15413,social,0.0,0.055302792776130594,0.4405105848251277,0.4
6.0,0.0,0.16666666666666666,3.971023934155886,0.0,4.333333333333333,0.0,15444,social,0.0,0.22464025544592792,0.22822296575148354,0.0
6.0,0.0,0.0,5.558867760223844,0.0,5.333333333333333,0.0,15445,social,0.0,0.012815324952253238,0.05523347125729773,0.0
7.0,0.0,0.0,4.667861774392575,0.0,4.428571428571429,0.0,15448,social,0.0,0.014557094859294017,0.2114468661875886,0.14285714285714285
10.0,0.1,0.4,3.469262142162757,0.0,4.1,0.0,15454,social,0.0,0.08918419015532619,0.18695389851824637,0.1
15.0,0.13333333333333333,0.26666666666666666,4.571467892191723,0.0,3.6,0.0,15456,social,0.0,0.016855446519798978,0.24708681027452753,0.0
12.0,0.08333333333333333,0.16666666666666666,5.290049403879199,0.0,3.5,0.0,15457,social,1.0,0.48100801013410055,0.14040337532557756,0.36363636363636365
4.0,0.0,0.0,5.2423779237583865,0.0,5.25,0.0,15459,social,0.0,0.0010874141120381653,0.21890530004811584,0.0
16.0,0.125,0.25,5.082548606221405,0.0,3.3125,0.0,15464,social,1.0,0.4168647461069378,0.15250373661878242,0.6666666666666666
5.0,0.0,0.2,4.032555559742255,0.0,4.0,0.0,15467,social,1.0,0.7066716047381976,0.33058108897677124,0.0
6.0,0.16666666666666666,0.3333333333333333,3.6954261351790447,0.0,6.333333333333333,0.0,15472,social,0.0,0.00305865807393102,0.07534757812407239,0.42857142857142855
9.0,0.0,0.0,4.323224029627794,0.0,4.666666666666667,0.0,15487,social,0.0,0.004310637602759959,0.16303228879392126,0.375
16.0,0.0,0.125,4.358554399453183,0.0,4.375,0.0,15488,social,0.0,0.004940893287495696,0.18961693656070053,0.5
6.0,0.0,0.0,5.56295554974422,0.0,4.166666666666667,0.0,15503,social,0.0,2.0106659652130432e-05,0.15833294867549302,0.4
6.0,0.16666666666666666,0.3333333333333333,2.9395532706114733,0.0,4.833333333333333,0.0,15508,social,0.0,0.042772987107272065,0.23115853085449092,0.5
7.0,0.0,0.14285714285714285,4.791656850508072,0.0,4.714285714285714,0.0,15511,social,0.0,0.024801146973575605,0.14128586267800575,0.0
8.0,0.0,0.0,4.762069574368464,0.0,5.75,0.0,15513,social,0.0,0.04295915679307405,0.07107089523122108,0.0
6.0,0.16666666666666666,0.16666666666666666,3.880408270128322,0.0,5.0,0.0,15518,social,0.0,7.610205234009904e-05,0.20344992126314088,0.2857142857142857
12.0,0.0,0.0,4.6633563108481,0.0,4.916666666666667,0.0,15532,social,0.0,0.15442109705832896,0.1706123052959717,0.2727272727272727
6.0,0.0,0.16666666666666666,4.4918587702054245,0.0,4.0,0.0,15546,social,2.0,0.4855041885604854,0.2067426483498722,0.2857142857142857
5.0,0.2,0.2,3.478520443797359,0.0,5.2,0.0,15548,social,0.0,0.026386184638957477,0.23397958306456548,0.2
10.0,0.1,0.2,4.991289120532952,0.0,4.5,0.0,15553,social,0.0,0.14443000423298302,0.1478318604118035,0.8571428571428571
8.0,0.25,0.375,3.986581129483528,0.0,5.0,0.0,15554,social,0.0,0.006648959596837978,0.19995528146830321,0.0
4.0,0.25,0.25,3.739969960992528,0.0,5.0,0.0,15556,social,0.0,0.03518705786909715,0.2746870824064644,0.25
7.0,0.14285714285714285,0.14285714285714285,5.574185182392069,0.0,3.5714285714285716,0.0,15557,social,0.0,0.03998535506864909,0.2167529108502603,0.14285714285714285
5.0,0.0,0.2,4.148444962870486,0.0,4.6,0.0,15560,social,0.0,0.004048848073504696,0.18432649012677255,0.0
4.0,0.25,0.25,3.7616173844437872,0.0,4.25,0.0,15561,general,0.0,0.23481090737942645,0.37674489678392337,0.6666666666666666
4.0,0.0,0.25,4.567893978098496,0.0,4.5,0.0,15563,general,1.0,0.7932915026951053,0.18540367955367304,0.0
10.0,0.0,0.0,3.8896544013843304,0.0,4.3,0.0,15565,social,-1.0,0.3088985167544531,0.19703470606369794,0.1
5.0,0.2,0.2,3.068264670710562,0.0,5.2,0.0,15587,social,0.0,0.26809740711153696,0.33216587978068024,0.0
4.0,0.0,0.0,3.2071564183090486,0.0,5.5,0.0,15592,social,2.0,0.523022683601452,0.2387529685067441,0.6666666666666666
4.0,0.0,0.0,4.346837275244815,0.0,5.75,0.0,15593,social,0.0,0.000623098311270831,0.13643867945510638,0.25
6.0,0.0,0.16666666666666666,3.9614690463421773,0.0,5.166666666666667,0.0,15598,social,0.0,0.011676617191440086,0.17198342414423526,0.3333333333333333
17.0,0.058823529411764705,0.23529411764705882,3.7710638787512107,0.0,4.0588235294117645,0.0,15610,social,0.0,4.8265605774533427e-05,0.15328754940464337,0.11764705882352941
7.0,0.2857142857142857,0.2857142857142857,3.3941423744415458,0.0,4.714285714285714,0.0,15618,social,0.0,0.0057762091431077245,0.24969580106770556,0.14285714285714285
10.0,0.0,0.0,5.121644617199516,0.0,5.1,0.0,15626,social,0.0,0.001503643090149609,0.07026133309953216,0.0
13.0,0.15384615384615385,0.23076923076923078,4.729650314590609,0.0,3.769230769230769,0.0,15634,social,0.0,0.15445539735491898,0.2189105459978901,0.07692307692307693
7.0,0.14285714285714285,0.2857142857142857,2.673380108213921,0.0,5.857142857142857,0.0,15635,social,0.0,0.00043423455073443584,0.21026218615463585,0.14285714285714285
4.0,0.25,0.75,2.46472712728454,0.0,4.25,0.0,15647,social,1.0,0.2945506866202957,0.35953314422302945,0.75
5.0,0.0,0.0,4.742024798344643,0.0,5.4,0.0,15651,social,0.0,0.0020348912558065813,0.10855058310414165,0.0
5.0,0.4,0.4,2.9836667934807695,0.0,5.8,0.0,15652,social,1.0,0.16301419560278163,0.2973674720396312,0.4
15.0,0.0,0.2,4.027625538089187,0.0,5.2,0.0,15655,social,0.0,0.05620537800911485,0.19245746592210342,0.5384615384615384
13.0,0.07692307692307693,0.15384615384615385,4.8876760531644345,0.0,4.153846153846154,0.0,15656,social,0.0,0.017110983698169324,0.14394418690930286,0.07692307692307693
9.0,0.0,0.1111111111111111,4.6330393291197005,0.0,3.888888888888889,0.0,15661,social,0.0,0.00011356257186279084,0.21883143105652317,0.2857142857142857
4.0,0.25,0.25,3.1901926616661243,0.0,5.25,0.0,15670,social,0.0,0.17738588953214607,0.35610418052238424,0.75
13.0,0.07692307692307693,0.23076923076923078,4.4155726656956755,0.0,4.076923076923077,0.0,15672,social,0.0,0.274412709166195,0.1646586853893412,0.21428571428571427
11.0,0.0,0.0,5.4371242745469175,0.0,4.909090909090909,0.0,15676,social,0.0,0.00018972509703885088,0.03979576751083757,0.09090909090909091
13.0,0.0,0.07692307692307693,4.4850425059256995,0.0,3.923076923076923,0.0,15686,social,0.0,0.471469262492328,0.20287080093477938,0.14285714285714285
11.0,0.09090909090909091,0.18181818181818182,5.036988636603744,0.0,3.727272727272727,0.0,15693,social,2.0,0.5907975363122131,0.16266110342044804,0.6
5.0,0.2,0.2,3.184893539413769,0.0,5.8,0.0,15700,social,0.0,0.6311086716433341,0.28302497118148584,0.0
12.0,0.16666666666666666,0.16666666666666666,3.5111298379168585,0.0,4.166666666666667,0.0,15703,social,0.0,0.007053998383345417,0.10120941270402473,0.0
2.0,0.0,0.0,3.352207177482054,0.0,5.5,0.0,15706,social,0.0,0.0009028788076625993,0.21462428861619,1.0
4.0,0.0,0.0,5.260415200675483,0.0,3.75,0.0,15707,social,0.0,0.006725870245238408,0.16813852198278714,0.0
5.0,0.0,0.0,5.189778889125138,0.0,5.2,0.0,15708,social,0.0,0.00013325329278135456,0.11888653339922826,0.0
6.0,0.16666666666666666,0.5,3.093999112481388,0.0,5.5,0.0,15721,social,4.0,0.6682405114694266,0.3230353578846749,0.3333333333333333
8.0,0.0,0.0,4.572278947998023,0.0,4.125,0.0,15723,social,1.0,0.22443417748322936,0.2370134985707993,0.6666666666666666
14.0,0.07142857142857142,0.07142857142857142,4.727036087035931,0.0,3.5,0.0,15731,social,0.0,0.012808171552438519,0.3815933142083956,0.15384615384615385
12.0,0.08333333333333333,0.08333333333333333,4.104943465543289,0.0,5.083333333333333,0.0,15732,social,0.0,0.003958218965593008,0.1400593775545496,0.08333333333333333
7.0,0.0,0.2857142857142857,4.103530954567609,0.0,4.857142857142857,0.0,15736,social,0.0,0.06386417480580275,0.14645986934598126,0.0
4.0,0.25,0.25,4.592627494297402,0.0,5.0,0.0,15747,email,0.0,0.00707755083055972,0.2850243787286473,0.0
3.0,0.0,0.0,5.32858487842275,0.0,3.6666666666666665,0.0,15756,email,0.0,0.02101593883177788,0.16419500492519237,0.25
5.0,0.0,0.0,6.122023156014169,0.0,4.6,0.0,15763,email,0.0,0.00045524439002386785,0.07649590129575633,0.0
5.0,0.2,0.4,3.7240603988788434,0.0,4.6,0.0,15765,email,1.0,0.156703951968568,0.19394409270804486,0.5
7.0,0.0,0.0,6.210793173707219,0.0,3.142857142857143,0.0,15777,email,0.0,8.715550148197249e-05,0.09334593545940952,0.0
7.0,0.0,0.14285714285714285,5.667728410633901,0.0,4.285714285714286,0.0,15785,email,0.0,0.004570989634065437,0.12732688294493325,0.14285714285714285
7.0,0.14285714285714285,0.14285714285714285,5.326787317210541,0.0,3.4285714285714284,0.0,15789,email,0.0,0.0004156243245300173,0.21016618594393074,0.14285714285714285
6.0,0.0,0.16666666666666666,5.184547606998602,0.0,4.0,0.0,15792,calendar,1.0,0.3668164103755348,0.12009195338350229,1.2
3.0,0.0,0.3333333333333333,3.9481762414933126,0.0,5.333333333333333,0.0,15794,email,-1.0,0.06676548299386131,0.19439056111494946,1.0
2.0,0.0,0.5,3.444795654177233,0.0,6.0,0.0,15796,email,0.0,0.007146473230057793,0.23555769213988323,0.0
13.0,0.0,0.07692307692307693,4.904304302676865,0.0,3.8461538461538463,0.0,15802,email,0.0,0.01953717733392024,0.1998029101018245,0.6363636363636364
5.0,0.0,0.0,3.8251078160880647,0.0,4.2,0.0,15809,email,0.0,0.0006606019256064632,0.2781771609101789,0.2
8.0,0.125,0.125,5.710084576616792,0.0,3.75,0.0,15815,email,0.0,0.12874866669837015,0.22892361997387672,0.25
9.0,0.0,0.1111111111111111,3.7345488753017406,0.0,3.888888888888889,0.0,15825,email,1.0,0.5238145146606836,0.3088958241931163,0.75
12.0,0.0,0.0,5.953851024091868,0.0,3.6666666666666665,0.0,15828,email,0.0,0.0019634268611250505,0.047140546013484524,0.0
9.0,0.0,0.0,5.421900701441546,0.0,4.0,0.0,15829,email,0.0,0.0008173639811587252,0.10006374208774516,0.0
1.0,0.0,0.0,2.3978952727983707,0.0,5.0,1.0,15839,email,-1.0,0.254693951530799,0.24869727752864837,0.0
6.0,0.0,0.16666666666666666,5.228540850849933,0.0,3.5,0.0,15841,email,0.0,0.002202984877573755,0.16307543433203905,0.0
5.0,0.0,0.0,4.868808750044037,0.0,3.0,0.0,15845,email,1.0,0.5559849171015966,0.24647691990894827,0.0
4.0,0.0,0.0,4.31371796113864,0.0,3.5,0.0,15847,email,2.0,0.5891183229538386,0.31337016250479394,0.2
6.0,0.0,0.0,5.936298266382754,0.0,3.1666666666666665,0.0,15849,email,0.0,0.09471364475002142,0.09284763969163916,0.0
7.0,0.0,0.0,5.51307668114265,0.0,4.714285714285714,0.0,15857,email,0.0,0.00579171472314266,0.08916748520153173,0.0
8.0,0.125,0.25,4.446176638739473,0.0,3.75,0.0,15862,email,0.0,0.00038694326102539645,0.24346435006294692,0.3333333333333333
4.0,0.0,0.0,5.667441341927693,0.0,4.0,0.0,15880,email,0.0,0.0024354366947042516,0.16373060333014214,0.25
10.0,0.0,0.0,5.895424351240789,0.0,3.3,0.0,15890,email,0.0,0.00031098073852853236,0.07691206439512185,0.16666666666666666
10.0,0.0,0.0,6.146252025495302,0.0,3.6,0.0,15904,email,0.0,0.015052661680100554,0.05968264758033457,0.2727272727272727
5.0,0.0,0.0,4.992382768503239,0.0,3.8,0.0,15906,email,0.0,0.043988489115774465,0.23046998498958718,0.0
4.0,0.0,0.25,4.313589258454493,0.0,5.0,0.0,15911,email,0.0,0.00033027219258552343,0.19195748006417593,0.0
6.0,0.0,0.0,6.446504587595804,0.0,3.3333333333333335,0.0,15933,email,0.0,0.0005404730471409991,0.08926191855007169,0.0
6.0,0.0,0.0,6.430782710955385,0.0,4.0,0.0,15942,email,0.0,3.26653491161677e-05,0.07213364155202166,0.3333333333333333
5.0,0.2,0.2,3.9231626487355946,0.0,4.4,0.0,15946,email,2.0,0.6377097933204434,0.24797244257338466,0.2
6.0,0.16666666666666666,0.16666666666666666,3.7884194399010576,0.0,4.5,0.0,15948,email,2.0,0.5686307380344185,0.22467827565592305,0.16666666666666666
7.0,0.0,0.14285714285714285,5.323103976303719,0.0,4.0,0.0,15950,email,0.0,1.1409631762493433e-05,0.12393542826259767,0.0
11.0,0.0,0.09090909090909091,5.156378304674,0.0,3.1818181818181817,0.0,15957,email,0.0,0.09719172229492412,0.16192429736377323,0.0
8.0,0.125,0.125,5.476567609789656,0.0,3.75,0.0,15963,email,0.0,0.061006625337718945,0.19306369258904904,0.0
8.0,0.125,0.125,4.4658709906584,0.0,3.625,0.0,15966,email,1.0,0.3896451758782177,0.25758344953351425,0.25
12.0,0.0,0.08333333333333333,4.779856615730332,0.0,3.75,0.0,15968,email,-1.0,0.42108077561868396,0.1739395427601627,0.08333333333333333
10.0,0.0,0.0,6.051572022780485,0.0,3.8,0.0,15970,email,0.0,0.0002797785495072258,0.06614850334849431,0.0
7.0,0.0,0.0,6.075035771938009,0.0,3.857142857142857,0.0,15971,email,0.0,0.0006651114752260767,0.08801785612504985,0.0
7.0,0.0,0.2857142857142857,3.5070282610252277,0.0,3.5714285714285716,0.0,15982,email,2.0,0.6110285459560508,0.22163746944272192,0.2
7.0,0.14285714285714285,0.14285714285714285,5.762525009421318,0.0,4.142857142857143,0.0,15983,email,0.0,0.0017238772738515928,0.16543604166754006,0.0
6.0,0.0,0.0,5.776071952456818,0.0,4.333333333333333,0.0,15987,email,0.0,0.0007545785101842339,0.07396117697797007,0.0
13.0,0.0,0.0,5.5099513460926905,0.0,4.0,0.0,15994,email,0.0,0.26656397846756963,0.05452019934678709,0.0
6.0,0.0,0.0,5.597615626746905,0.0,5.5,0.0,15995,email,0.0,0.3316255333225504,0.041179881426203005,0.16666666666666666
8.0,0.0,0.0,5.875425925217586,0.0,4.25,0.0,15998,email,0.0,0.0010551328110260938,0.06716091234739835,0.2857142857142857
